target_start_utc,decision_time_utc,realised_price_gbp_mwh,frozen_prediction_gbp_mwh,previous_settlement_day_reference_gbp_mwh,ewma_correction_gbp_mwh,ewma_prediction_gbp_mwh,ewma_abs_error_gbp_mwh,ewma_history_rows,ewma_history_latest_target_utc,ewma_interval_lower_gbp_mwh,ewma_interval_upper_gbp_mwh,ewma_interval_covered
2026-08-16 17:30:00+00:00,2026-08-16 15:30:00+00:00,183.0,145.0148264569026,159.58,15.247828046608046,160.26265450351065,22.737345496489354,1687,2026-08-16T15:00:00+00:00,125.53895157424849,194.98635743277282,True
2026-08-16 18:00:00+00:00,2026-08-16 16:00:00+00:00,186.93,155.92535272209116,165.41,15.491920406399487,171.41727312849065,15.512726871509358,1688,2026-08-16T15:30:00+00:00,136.69357019922847,206.1409760577528,True
2026-08-16 18:30:00+00:00,2026-08-16 16:30:00+00:00,182.05,189.8261915317368,166.12,16.166842899874446,205.99303443161125,23.94303443161124,1689,2026-08-16T16:00:00+00:00,171.26933150234908,240.7167373608734,True
2026-08-16 19:00:00+00:00,2026-08-16 17:00:00+00:00,185.74,174.714485618357,164.51,16.81979294795924,191.53427856631623,5.794278566316223,1690,2026-08-16T16:30:00+00:00,156.81057563705406,226.25798149557843,True
2026-08-16 19:30:00+00:00,2026-08-16 17:30:00+00:00,189.35,166.6691645946482,168.45,17.357216192109252,184.02638078675747,5.323619213242523,1691,2026-08-16T17:00:00+00:00,149.30267785749533,218.75008371601962,True
2026-08-16 20:00:00+00:00,2026-08-16 18:00:00+00:00,184.46,166.46710483649096,167.4,17.652955119116285,184.12005995560725,0.3399400443927618,1692,2026-08-16T17:30:00+00:00,149.3963570263451,218.8437628848694,True
2026-08-16 20:30:00+00:00,2026-08-16 18:30:00+00:00,180.33,164.99268594574036,165.89,17.844375677418874,182.83706162315923,2.507061623159217,1693,2026-08-16T18:00:00+00:00,148.11335869389708,217.56076455242138,True
2026-08-16 21:00:00+00:00,2026-08-16 19:00:00+00:00,178.12,154.13321416199986,167.09,17.47705869460675,171.6102728566066,6.509727143393405,1694,2026-08-16T18:30:00+00:00,136.88656992734445,206.33397578586874,True
2026-08-16 21:30:00+00:00,2026-08-16 19:30:00+00:00,165.75,157.9798753593473,159.41,17.384564185325598,175.36443954467288,9.614439544672877,1695,2026-08-16T19:00:00+00:00,140.6407366154107,210.08814247393502,True
2026-08-16 22:00:00+00:00,2026-08-16 20:00:00+00:00,166.6,158.84159434195684,152.58,17.460495773756556,176.30209011571338,9.70209011571339,1696,2026-08-16T19:30:00+00:00,141.57838718645124,211.02579304497547,True
2026-08-16 22:30:00+00:00,2026-08-16 20:30:00+00:00,165.19,149.82559752962212,145.95,17.468128678051702,167.2937262076738,2.103726207673816,1697,2026-08-16T20:00:00+00:00,132.57002327841167,202.01742913693593,True
2026-08-16 23:00:00+00:00,2026-08-16 21:00:00+00:00,165.73,147.9852011206512,147.47,17.437579612055124,165.42278073270631,0.3072192672936751,1698,2026-08-16T20:30:00+00:00,130.69907780344417,200.1464836619685,True
2026-08-16 23:30:00+00:00,2026-08-16 21:30:00+00:00,164.9,146.6120584584149,145.12,17.53147428078302,164.14353273919792,0.7564672608020828,1699,2026-08-16T21:00:00+00:00,129.41982980993578,198.86723566846007,True
2026-08-17 00:00:00+00:00,2026-08-16 22:00:00+00:00,160.86,132.8927945613954,137.46,17.391527749985745,150.28432231138115,10.575677688618867,1700,2026-08-16T21:30:00+00:00,115.56061938211899,185.0080252406433,True
2026-08-17 00:30:00+00:00,2026-08-16 22:30:00+00:00,155.7,138.91899778184546,135.16,17.253419592075772,156.17241737392123,0.47241737392124605,1701,2026-08-16T22:00:00+00:00,121.44871444465907,190.8961203031834,True
2026-08-17 01:00:00+00:00,2026-08-16 23:00:00+00:00,156.77,138.32028729933808,133.03,17.226337128836136,155.5466244281742,1.2233755718258124,1702,2026-08-16T22:30:00+00:00,120.82292149891205,190.27032735743637,True
2026-08-17 01:30:00+00:00,2026-08-16 23:30:00+00:00,154.31,140.67876504133605,135.54,17.233770211966046,157.9125352533021,3.6025352533021078,1703,2026-08-16T23:00:00+00:00,123.18883232403992,192.63623818256423,True
2026-08-17 02:00:00+00:00,2026-08-17 00:00:00+00:00,152.45,141.60346547887318,141.61,17.248883656918316,158.85234913579148,6.402349135791496,1704,2026-08-16T23:30:00+00:00,124.12864620652934,193.57605206505363,True
2026-08-17 02:30:00+00:00,2026-08-17 00:30:00+00:00,153.06,138.44095765506546,140.26,17.402550107216026,155.8435077622815,2.783507762281488,1705,2026-08-17T00:00:00+00:00,121.11980483301933,190.56721069154366,True
2026-08-17 03:00:00+00:00,2026-08-17 01:00:00+00:00,154.6,135.24039406182675,137.57,17.393639098594754,152.6340331604215,1.965966839578499,1706,2026-08-17T00:30:00+00:00,117.91033023115935,187.35773608968367,True
2026-08-17 03:30:00+00:00,2026-08-17 01:30:00+00:00,152.99,139.7864327626678,139.3,17.408779816049233,157.19521257871702,4.20521257871701,1707,2026-08-17T01:00:00+00:00,122.47150964945487,191.9189155079792,True
2026-08-17 04:00:00+00:00,2026-08-17 02:00:00+00:00,175.77,139.35530916778742,145.89,17.354621905800073,156.70993107358748,19.060068926412526,1708,2026-08-17T01:30:00+00:00,121.98622814432534,191.43363400284966,True
2026-08-17 04:30:00+00:00,2026-08-17 02:30:00+00:00,178.44,139.90378710391792,144.88,17.26131674973192,157.16510385364984,21.27489614635016,1709,2026-08-17T02:00:00+00:00,122.44140092438768,191.888806782912,True
2026-08-17 05:00:00+00:00,2026-08-17 03:00:00+00:00,195.67,143.43362681696263,142.25,17.22343498645151,160.65706180341414,35.01293819658585,1710,2026-08-17T02:30:00+00:00,125.93335887415199,195.38076473267628,False
2026-08-17 05:30:00+00:00,2026-08-17 03:30:00+00:00,203.89,146.35617355983254,147.74,17.25406084505752,163.61023440489006,40.27976559510992,1711,2026-08-17T03:00:00+00:00,128.8865314756279,198.33393733415224,False
2026-08-17 06:00:00+00:00,2026-08-17 04:00:00+00:00,186.97,142.72495666822917,125.8,17.195989722793303,159.92094639102248,27.049053608977516,1712,2026-08-17T03:30:00+00:00,125.1972434617603,194.64464932028463,True
2026-08-17 06:30:00+00:00,2026-08-17 04:30:00+00:00,192.42,169.73208154522516,137.91,17.471524422997636,187.2036059682228,5.216394031777185,1713,2026-08-17T04:00:00+00:00,152.47990303896066,221.92730889748495,True
2026-08-17 07:00:00+00:00,2026-08-17 05:00:00+00:00,188.75,161.73488389188566,129.84,17.773524677347954,179.5084085692336,9.241591430766391,1714,2026-08-17T04:30:00+00:00,144.78470563997146,214.23211149849578,True
2026-08-17 07:30:00+00:00,2026-08-17 05:30:00+00:00,187.04,177.8624043452921,136.12,18.267611690676002,196.1300160359681,9.09001603596812,1715,2026-08-17T05:00:00+00:00,161.40631310670597,230.85371896523026,True
2026-08-17 08:00:00+00:00,2026-08-17 06:00:00+00:00,170.17,176.04842879965622,138.94,18.83056361170095,194.87899241135716,24.708992411357173,1716,2026-08-17T05:30:00+00:00,160.155289482095,229.60269534061933,True
2026-08-17 08:30:00+00:00,2026-08-17 06:30:00+00:00,166.63,148.6304644094117,139.06,19.19492595911678,167.82539036852847,1.1953903685284786,1717,2026-08-17T06:00:00+00:00,133.10168743926633,202.54909329779062,True
2026-08-17 09:00:00+00:00,2026-08-17 07:00:00+00:00,160.6,157.69915709625138,143.18,19.2450042986792,176.94416139493057,16.34416139493058,1718,2026-08-17T06:30:00+00:00,142.22045846566843,211.66786432419278,True
2026-08-17 09:30:00+00:00,2026-08-17 07:30:00+00:00,158.19,150.29276484422095,141.47,19.35640284823644,169.64916769245738,11.459167692457385,1719,2026-08-17T07:00:00+00:00,134.92546476319524,204.37287062171953,True
2026-08-17 10:00:00+00:00,2026-08-17 08:00:00+00:00,143.37,148.6929002324363,133.21,19.210471311420605,167.9033715438569,24.5333715438569,1720,2026-08-17T07:30:00+00:00,133.17966861459473,202.62707447311905,True
2026-08-17 10:30:00+00:00,2026-08-17 08:30:00+00:00,143.36,131.26656585927404,130.26,18.850776734186134,150.11734259346017,6.757342593460152,1721,2026-08-17T08:00:00+00:00,115.39363966419802,184.8410455227223,True
